date,hour,france,italy,belgium,spain,uk,germany
2022/07/11,16:00 - 17:00,373.58,441.33,260.39,142.31,N/A,319.82
2022/07/11,17:00 - 18:00,417.69,433.03,329.30,144.25,N/A,375.48
2022/07/11,18:00 - 19:00,430.69,450.79,403.36,149.00,N/A,405.00
2022/07/11,19:00 - 20:00,458.03,480.00,458.03,158.18,N/A,458.03
2022/07/11,20:00 - 21:00,469.90,480.00,469.90,175.00,N/A,469.90
2022/07/11,21:00 - 22:00,452.12,480.00,452.12,191.39,N/A,452.12
2022/07/11,22:00 - 23:00,450.05,450.79,450.05,181.01,N/A,450.05
2022/07/11,23:00 - 00:00,419.15,425.00,419.15,160.78,N/A,419.15
2022/07/12,00:00 - 01:00,395.49,411.27,395.49,169.85,N/A,395.49
2022/07/12,01:00 - 02:00,349.57,388.44,349.57,150.00,N/A,349.57
2022/07/12,02:00 - 03:00,330.04,365.31,330.04,144.95,N/A,330.04
2022/07/12,03:00 - 04:00,331.50,346.88,331.50,127.00,N/A,331.50
2022/07/12,04:00 - 05:00,334.34,341.50,334.34,123.55,N/A,334.34
2022/07/12,05:00 - 06:00,362.10,362.10,362.10,127.00,N/A,362.10
2022/07/12,06:00 - 07:00,419.64,419.64,419.64,140.00,N/A,419.64
2022/07/12,07:00 - 08:00,453.66,453.66,453.66,150.31,N/A,453.66
2022/07/12,08:00 - 09:00,448.90,448.90,448.90,150.41,N/A,448.90
2022/07/12,09:00 - 10:00,456.54,456.54,302.87,145.06,N/A,382.42
2022/07/12,10:00 - 11:00,456.54,456.54,316.09,143.94,N/A,328.74
2022/07/12,11:00 - 12:00,434.48,434.48,329.28,143.94,N/A,338.32
2022/07/12,12:00 - 13:00,456.54,456.54,281.44,148.20,N/A,297.47
2022/07/12,13:00 - 14:00,463.00,463.00,331.90,150.00,N/A,260.07
2022/07/12,14:00 - 15:00,430.87,430.87,315.47,150.41,N/A,262.23
2022/07/12,15:00 - 16:00,429.20,459.00,320.00,151.86,N/A,287.22
2022/07/12,16:00 - 17:00,459.30,470.00,336.45,152.37,N/A,314.81
2022/07/12,17:00 - 18:00,423.57,456.54,399.94,154.01,N/A,395.90
2022/07/12,18:00 - 19:00,485.50,485.50,423.64,162.69,N/A,429.08
2022/07/12,19:00 - 20:00,513.59,513.59,447.10,175.87,N/A,481.59
2022/07/12,20:00 - 21:00,509.00,509.00,504.32,196.89,N/A,506.69
2022/07/12,21:00 - 22:00,480.00,480.00,480.00,201.60,N/A,480.00
2022/07/12,22:00 - 23:00,500.00,500.00,467.35,200.00,N/A,470.00
2022/07/12,23:00 - 00:00,454.85,454.85,400.00,177.01,N/A,404.09
2022/07/13,00:00 - 01:00,416.05,416.05,416.05,171.40,N/A,416.05
2022/07/13,01:00 - 02:00,365.61,399.00,365.61,161.00,N/A,365.61
2022/07/13,02:00 - 03:00,351.15,380.98,323.37,150.00,N/A,325.34
2022/07/13,03:00 - 04:00,355.79,355.79,316.24,145.00,N/A,339.99
2022/07/13,04:00 - 05:00,325.04,350.68,325.04,151.00,N/A,325.04
2022/07/13,05:00 - 06:00,332.22,353.00,332.22,160.35,N/A,332.22
2022/07/13,06:00 - 07:00,411.97,411.97,411.97,149.99,N/A,411.97
2022/07/13,07:00 - 08:00,435.00,435.00,435.00,171.40,N/A,435.00
2022/07/13,08:00 - 09:00,466.67,466.67,450.00,168.56,N/A,456.57
2022/07/13,09:00 - 10:00,495.00,495.00,453.01,153.06,N/A,423.14
2022/07/13,10:00 - 11:00,490.00,490.00,417.90,159.00,N/A,365.76
2022/07/13,11:00 - 12:00,495.00,495.00,398.61,156.00,N/A,350.25
2022/07/13,12:00 - 13:00,445.38,445.38,307.74,158.87,N/A,273.05
2022/07/13,13:00 - 14:00,447.70,447.70,289.59,158.97,N/A,246.10
2022/07/13,14:00 - 15:00,495.00,495.00,229.90,153.06,N/A,190.02
2022/07/13,15:00 - 16:00,476.92,476.92,305.00,152.96,N/A,183.63
2022/07/13,16:00 - 17:00,489.00,489.00,329.83,147.23,N/A,211.39
2022/07/13,17:00 - 18:00,485.72,485.72,380.09,148.45,N/A,294.48
2022/07/13,18:00 - 19:00,529.00,529.00,433.18,140.00,N/A,370.44
2022/07/13,19:00 - 20:00,508.39,508.39,424.86,153.16,N/A,431.70
2022/07/13,20:00 - 21:00,486.55,486.55,444.91,174.63,N/A,448.22
2022/07/13,21:00 - 22:00,480.06,480.06,443.43,186.31,N/A,446.34
2022/07/13,22:00 - 23:00,481.78,481.78,455.74,185.00,N/A,435.93
2022/07/13,23:00 - 00:00,461.92,461.92,411.75,171.40,N/A,373.57
2022/07/14,00:00 - 01:00,425.91,425.91,411.36,190.00,N/A,400.44
2022/07/14,01:00 - 02:00,378.06,415.00,378.06,174.56,N/A,378.06
2022/07/14,02:00 - 03:00,345.47,403.00,345.47,169.03,N/A,345.47
2022/07/14,03:00 - 04:00,334.10,391.88,334.10,162.06,N/A,334.10
2022/07/14,04:00 - 05:00,335.01,389.55,335.01,163.59,N/A,335.01
2022/07/14,05:00 - 06:00,371.63,398.00,371.63,169.39,N/A,371.63
2022/07/14,06:00 - 07:00,421.32,423.96,421.32,171.01,N/A,421.32
2022/07/14,07:00 - 08:00,433.31,433.31,433.31,178.17,N/A,433.31
2022/07/14,08:00 - 09:00,434.07,441.67,434.07,175.87,N/A,434.07
2022/07/14,09:00 - 10:00,419.94,442.03,419.94,171.01,N/A,419.94
2022/07/14,10:00 - 11:00,379.90,430.97,379.90,167.43,N/A,379.90
2022/07/14,11:00 - 12:00,389.71,425.91,370.30,161.96,N/A,355.93
2022/07/14,12:00 - 13:00,422.40,422.40,352.17,163.59,N/A,301.49
2022/07/14,13:00 - 14:00,385.88,423.96,320.18,164.00,N/A,274.85
2022/07/14,14:00 - 15:00,332.60,439.01,277.72,162.16,N/A,239.44
2022/07/14,15:00 - 16:00,288.67,472.82,265.17,159.80,N/A,254.96
2022/07/14,16:00 - 17:00,297.56,479.81,286.32,155.00,N/A,282.60
2022/07/14,17:00 - 18:00,356.42,459.21,349.33,143.06,N/A,346.37
2022/07/14,18:00 - 19:00,403.64,500.00,395.84,145.00,N/A,394.63
2022/07/14,19:00 - 20:00,425.14,543.00,418.39,143.06,N/A,420.92
2022/07/14,20:00 - 21:00,438.43,530.00,436.92,145.00,N/A,436.27
2022/07/14,21:00 - 22:00,436.13,529.99,434.64,163.85,N/A,433.93
2022/07/14,22:00 - 23:00,426.03,480.00,423.57,154.74,N/A,422.39
2022/07/14,23:00 - 00:00,400.04,440.61,400.04,140.00,N/A,400.04
2022/07/15,00:00 - 01:00,350.00,425.27,350.00,145.00,N/A,350.00
2022/07/15,01:00 - 02:00,320.07,415.00,320.07,142.45,N/A,320.07
2022/07/15,02:00 - 03:00,308.18,400.00,308.86,138.00,N/A,298.49
2022/07/15,03:00 - 04:00,305.01,394.06,305.01,135.05,N/A,305.01
2022/07/15,04:00 - 05:00,307.55,389.21,307.55,135.40,N/A,307.55
2022/07/15,05:00 - 06:00,330.00,400.00,330.00,140.00,N/A,330.00
2022/07/15,06:00 - 07:00,404.90,428.48,404.90,139.99,N/A,404.90
2022/07/15,07:00 - 08:00,429.92,444.45,429.92,145.00,N/A,429.92
2022/07/15,08:00 - 09:00,418.80,456.17,417.33,147.90,N/A,416.65
2022/07/15,09:00 - 10:00,425.05,444.45,373.72,143.06,N/A,334.06
2022/07/15,10:00 - 11:00,433.21,433.21,339.61,142.45,N/A,262.45
2022/07/15,11:00 - 12:00,433.21,433.21,296.62,126.00,N/A,243.92
2022/07/15,12:00 - 13:00,428.48,428.48,312.90,141.94,N/A,218.10
2022/07/15,13:00 - 14:00,428.48,428.48,290.74,142.94,N/A,190.00
2022/07/15,14:00 - 15:00,444.45,444.45,292.94,143.06,N/A,191.80
2022/07/15,15:00 - 16:00,433.55,444.45,312.06,143.06,N/A,222.15
2022/07/15,16:00 - 17:00,379.05,450.10,293.91,143.15,N/A,225.39
2022/07/15,17:00 - 18:00,391.55,450.10,327.79,143.15,N/A,335.35
2022/07/15,18:00 - 19:00,410.00,477.29,406.08,143.06,N/A,409.07
2022/07/15,19:00 - 20:00,425.05,500.00,420.73,149.99,N/A,421.86
2022/07/15,20:00 - 21:00,433.17,500.00,430.54,175.00,N/A,430.45
2022/07/15,21:00 - 22:00,434.03,459.99,433.99,184.01,N/A,433.99
2022/07/15,22:00 - 23:00,432.89,450.10,432.89,180.06,N/A,432.89
2022/07/15,23:00 - 00:00,433.21,433.21,415.43,164.32,N/A,404.09
2022/07/16,00:00 - 01:00,384.91,500.00,384.91,175.65,N/A,384.91
2022/07/16,01:00 - 02:00,349.96,433.71,349.96,161.00,N/A,349.96
2022/07/16,02:00 - 03:00,336.48,405.00,305.90,150.00,N/A,289.80
2022/07/16,03:00 - 04:00,353.67,398.74,287.61,130.05,N/A,252.86
2022/07/16,04:00 - 05:00,331.32,399.43,287.20,136.85,N/A,236.19
2022/07/16,05:00 - 06:00,312.28,393.87,279.36,137.00,N/A,233.10
2022/07/16,06:00 - 07:00,332.98,390.91,256.71,130.05,N/A,211.55
2022/07/16,07:00 - 08:00,333.37,500.00,254.44,123.45,N/A,199.74
2022/07/16,08:00 - 09:00,300.78,500.00,223.00,122.78,N/A,139.93
2022/07/16,09:00 - 10:00,312.78,413.17,205.32,122.32,N/A,52.49
2022/07/16,10:00 - 11:00,282.74,394.46,149.36,122.02,N/A,35.53
2022/07/16,11:00 - 12:00,314.50,386.84,154.76,120.69,N/A,1.07
2022/07/16,12:00 - 13:00,336.82,367.96,151.44,121.69,N/A,0.07
2022/07/16,13:00 - 14:00,277.80,344.38,93.67,122.32,N/A,-0.05
2022/07/16,14:00 - 15:00,274.39,344.97,82.09,122.14,N/A,-0.10
2022/07/16,15:00 - 16:00,261.10,362.15,92.61,122.02,N/A,0.00
2022/07/16,16:00 - 17:00,270.11,373.19,96.42,120.84,N/A,1.03
2022/07/16,17:00 - 18:00,215.90,405.00,108.49,120.94,N/A,31.66
2022/07/16,18:00 - 19:00,349.84,479.99,258.42,122.02,N/A,143.75
2022/07/16,19:00 - 20:00,378.91,503.00,313.49,122.78,N/A,264.30
2022/07/16,20:00 - 21:00,341.56,500.00,336.00,164.32,N/A,334.25
2022/07/16,21:00 - 22:00,345.59,500.00,344.25,176.16,N/A,344.13
2022/07/16,22:00 - 23:00,357.55,480.00,357.55,176.16,N/A,357.55
2022/07/16,23:00 - 00:00,331.77,426.81,331.77,160.74,N/A,331.77
2022/07/17,00:00 - 01:00,290.06,408.71,290.06,110.09,N/A,290.06
2022/07/17,01:00 - 02:00,240.80,390.91,240.80,103.50,N/A,240.80
2022/07/17,02:00 - 03:00,198.77,384.09,200.32,102.62,N/A,200.64
2022/07/17,03:00 - 04:00,190.63,380.74,193.66,102.00,N/A,192.63
2022/07/17,04:00 - 05:00,191.51,380.00,195.30,102.90,N/A,193.81
2022/07/17,05:00 - 06:00,195.28,377.07,191.62,102.92,N/A,190.46
2022/07/17,06:00 - 07:00,201.72,352.87,196.07,102.78,N/A,195.02
2022/07/17,07:00 - 08:00,191.90,349.45,190.32,101.82,N/A,190.14
2022/07/17,08:00 - 09:00,189.51,350.00,189.51,96.81,N/A,189.51
2022/07/17,09:00 - 10:00,179.62,340.71,171.97,81.72,N/A,164.00
2022/07/17,10:00 - 11:00,147.72,296.99,133.00,72.97,N/A,115.77
2022/07/17,11:00 - 12:00,145.08,291.99,129.01,69.05,N/A,110.21
2022/07/17,12:00 - 13:00,150.30,291.99,107.62,71.08,N/A,87.59
2022/07/17,13:00 - 14:00,115.69,228.47,30.60,84.00,N/A,72.92
2022/07/17,14:00 - 15:00,109.89,242.35,-9.02,84.00,N/A,40.02
2022/07/17,15:00 - 16:00,100.71,280.00,73.43,78.09,N/A,83.42
2022/07/17,16:00 - 17:00,132.35,330.00,118.85,75.49,N/A,109.30
2022/07/17,17:00 - 18:00,219.89,349.45,197.86,76.92,N/A,200.89
2022/07/17,18:00 - 19:00,344.42,390.91,344.42,90.56,N/A,344.42
2022/07/17,19:00 - 20:00,444.99,444.99,374.53,101.70,N/A,415.01
2022/07/17,20:00 - 21:00,456.91,474.99,384.85,141.62,N/A,426.40
2022/07/17,21:00 - 22:00,434.95,474.99,434.95,166.03,N/A,434.95
2022/07/17,22:00 - 23:00,464.99,464.99,382.60,179.27,N/A,430.02
2022/07/17,23:00 - 00:00,419.45,419.45,389.10,160.74,N/A,406.57
2022/07/18,00:00 - 01:00,389.77,389.77,389.77,142.98,N/A,389.77
2022/07/18,01:00 - 02:00,328.49,374.85,328.49,112.90,N/A,328.49
2022/07/18,02:00 - 03:00,299.23,355.27,299.23,111.04,N/A,299.23
2022/07/18,03:00 - 04:00,282.44,343.43,282.44,110.67,N/A,282.44
2022/07/18,04:00 - 05:00,286.03,341.43,286.72,111.40,N/A,287.08
2022/07/18,05:00 - 06:00,306.53,349.60,305.47,112.78,N/A,305.11
2022/07/18,06:00 - 07:00,392.99,392.99,393.07,130.00,N/A,393.11
2022/07/18,07:00 - 08:00,424.94,424.94,424.94,149.11,N/A,424.94
2022/07/18,08:00 - 09:00,481.09,481.09,378.97,150.00,N/A,401.82
2022/07/18,09:00 - 10:00,449.71,449.71,389.00,147.09,N/A,373.93
2022/07/18,10:00 - 11:00,506.30,506.30,329.73,131.00,N/A,324.03
2022/07/18,11:00 - 12:00,544.60,544.60,353.68,112.78,N/A,303.44
2022/07/18,12:00 - 13:00,560.10,544.00,278.40,112.28,N/A,291.35
2022/07/18,13:00 - 14:00,550.00,550.00,266.66,111.78,N/A,271.57
2022/07/18,14:00 - 15:00,570.00,570.00,307.60,104.76,N/A,277.89
2022/07/18,15:00 - 16:00,625.42,625.42,410.47,95.00,N/A,279.97
2022/07/18,16:00 - 17:00,541.70,541.70,374.29,95.00,N/A,386.25
2022/07/18,17:00 - 18:00,550.00,550.00,444.34,91.27,N/A,455.42
2022/07/18,18:00 - 19:00,606.13,606.13,645.80,100.00,N/A,512.56
2022/07/18,19:00 - 20:00,686.53,646.09,627.66,100.00,N/A,637.64
2022/07/18,20:00 - 21:00,681.99,650.00,680.28,110.05,N/A,679.54
2022/07/18,21:00 - 22:00,600.00,600.00,599.98,112.48,N/A,600.00
2022/07/18,22:00 - 23:00,530.13,530.13,530.13,112.90,N/A,530.13
2022/07/18,23:00 - 00:00,469.86,469.86,469.86,111.16,N/A,469.86
2022/07/19,00:00 - 01:00,402.46,402.46,402.46,150.01,N/A,402.46
2022/07/19,01:00 - 02:00,368.99,368.99,368.99,132.11,N/A,368.99
2022/07/19,02:00 - 03:00,341.09,353.00,331.00,125.00,N/A,336.39
2022/07/19,03:00 - 04:00,325.24,342.72,325.24,118.49,N/A,325.24
2022/07/19,04:00 - 05:00,318.72,339.79,318.72,130.09,N/A,318.72
2022/07/19,05:00 - 06:00,350.98,350.98,350.98,131.83,N/A,350.98
2022/07/19,06:00 - 07:00,440.00,440.00,440.00,139.51,N/A,440.00
2022/07/19,07:00 - 08:00,488.94,488.94,477.74,153.58,N/A,483.43
2022/07/19,08:00 - 09:00,543.57,543.57,349.12,153.58,N/A,452.95
2022/07/19,09:00 - 10:00,544.02,544.02,324.70,148.81,N/A,385.60
2022/07/19,10:00 - 11:00,552.67,552.67,301.50,139.00,N/A,364.07
2022/07/19,11:00 - 12:00,600.03,600.03,280.30,134.00,N/A,342.88
2022/07/19,12:00 - 13:00,570.00,570.00,320.74,136.36,N/A,344.33
2022/07/19,13:00 - 14:00,570.00,570.00,272.85,135.86,N/A,339.53
2022/07/19,14:00 - 15:00,615.51,615.51,354.15,130.60,N/A,322.72
2022/07/19,15:00 - 16:00,600.00,600.00,365.62,120.00,N/A,348.17
2022/07/19,16:00 - 17:00,554.89,600.00,280.50,123.71,N/A,380.01
2022/07/19,17:00 - 18:00,602.41,602.41,375.05,125.69,N/A,443.42
2022/07/19,18:00 - 19:00,650.00,650.00,370.34,133.75,N/A,484.10
2022/07/19,19:00 - 20:00,650.00,650.00,499.51,148.30,N/A,581.25
2022/07/19,20:00 - 21:00,650.00,650.00,475.65,167.90,N/A,570.05
2022/07/19,21:00 - 22:00,578.10,621.69,370.14,180.00,N/A,466.15
2022/07/19,22:00 - 23:00,576.29,576.29,290.62,182.49,N/A,392.70
2022/07/19,23:00 - 00:00,617.18,617.18,262.30,175.82,N/A,285.91
2022/07/20,00:00 - 01:00,409.99,409.99,265.00,153.93,N/A,268.35
2022/07/20,01:00 - 02:00,385.67,385.67,250.00,149.60,N/A,241.92
2022/07/20,02:00 - 03:00,383.39,383.39,308.67,143.84,N/A,234.63
2022/07/20,03:00 - 04:00,370.13,370.13,283.37,149.09,N/A,236.89
2022/07/20,04:00 - 05:00,314.99,370.13,246.82,146.22,N/A,235.99
2022/07/20,05:00 - 06:00,376.18,376.18,247.03,149.60,N/A,280.09
2022/07/20,06:00 - 07:00,434.99,434.99,315.56,149.61,N/A,377.03
2022/07/20,07:00 - 08:00,550.00,550.00,400.10,149.61,N/A,425.07
2022/07/20,08:00 - 09:00,809.11,710.00,431.54,149.60,N/A,394.46
2022/07/20,09:00 - 10:00,820.87,725.67,480.00,140.72,N/A,334.09
2022/07/20,10:00 - 11:00,730.02,730.02,290.80,138.44,N/A,299.15
2022/07/20,11:00 - 12:00,710.00,710.00,350.10,140.52,N/A,230.98
2022/07/20,12:00 - 13:00,708.91,708.91,270.90,150.00,N/A,228.72
2022/07/20,13:00 - 14:00,704.60,704.60,276.54,153.58,N/A,235.91
2022/07/20,14:00 - 15:00,704.60,704.60,343.85,151.29,N/A,238.46
2022/07/20,15:00 - 16:00,662.92,662.92,320.14,153.29,N/A,287.40
2022/07/20,16:00 - 17:00,644.39,650.00,400.00,149.61,N/A,319.97
2022/07/20,17:00 - 18:00,614.15,650.00,456.06,140.42,N/A,380.32
2022/07/20,18:00 - 19:00,631.14,650.00,372.17,137.47,N/A,439.10
2022/07/20,19:00 - 20:00,651.00,651.00,377.01,140.42,N/A,513.99
2022/07/20,20:00 - 21:00,650.00,650.00,395.00,151.11,N/A,526.26
2022/07/20,21:00 - 22:00,634.34,634.34,339.90,154.35,N/A,467.73
2022/07/20,22:00 - 23:00,620.00,620.00,372.23,153.58,N/A,413.57
2022/07/20,23:00 - 00:00,620.00,620.00,343.27,145.00,N/A,374.83
2022/07/21,00:00 - 01:00,484.89,484.89,320.77,142.90,N/A,336.00
2022/07/21,01:00 - 02:00,406.69,406.69,314.29,136.50,N/A,328.74
2022/07/21,02:00 - 03:00,385.07,385.07,322.53,119.91,N/A,332.29
2022/07/21,03:00 - 04:00,345.07,370.45,322.45,111.25,N/A,335.67
2022/07/21,04:00 - 05:00,350.66,369.06,322.37,115.00,N/A,327.24
2022/07/21,05:00 - 06:00,367.74,382.86,328.65,129.64,N/A,334.00
2022/07/21,06:00 - 07:00,448.76,448.76,423.00,142.90,N/A,436.95
2022/07/21,07:00 - 08:00,546.94,555.00,429.09,150.11,N/A,493.88
2022/07/21,08:00 - 09:00,598.04,650.00,358.86,149.70,N/A,488.31
2022/07/21,09:00 - 10:00,689.00,689.00,378.60,145.00,N/A,462.98
2022/07/21,10:00 - 11:00,590.60,700.15,321.70,141.96,N/A,431.95
2022/07/21,11:00 - 12:00,510.21,706.10,362.88,136.08,N/A,381.09
2022/07/21,12:00 - 13:00,590.24,652.00,301.67,142.90,N/A,346.06
2022/07/21,13:00 - 14:00,518.39,700.00,306.23,143.11,N/A,319.96
2022/07/21,14:00 - 15:00,583.97,706.10,342.51,137.09,N/A,314.82
2022/07/21,15:00 - 16:00,693.86,706.10,266.07,137.19,N/A,307.94
2022/07/21,16:00 - 17:00,693.34,710.00,300.03,137.29,N/A,337.08
2022/07/21,17:00 - 18:00,619.87,706.10,316.35,135.77,N/A,346.19
2022/07/21,18:00 - 19:00,617.43,651.00,365.00,136.08,N/A,427.87
2022/07/21,19:00 - 20:00,651.00,651.00,385.07,142.90,N/A,488.71
2022/07/21,20:00 - 21:00,650.00,650.00,408.64,148.60,N/A,515.45
2022/07/21,21:00 - 22:00,630.74,650.00,405.60,151.06,N/A,495.18
2022/07/21,22:00 - 23:00,650.00,650.00,419.52,151.22,N/A,513.29
2022/07/21,23:00 - 00:00,706.10,706.10,358.66,148.09,N/A,419.96
2022/07/22,00:00 - 01:00,429.99,429.99,361.98,148.09,N/A,372.69
2022/07/22,01:00 - 02:00,371.12,371.12,293.00,140.17,N/A,334.10
2022/07/22,02:00 - 03:00,356.16,356.16,290.06,121.38,N/A,333.41
2022/07/22,03:00 - 04:00,337.33,351.22,290.48,120.00,N/A,327.35
2022/07/22,04:00 - 05:00,331.01,350.31,297.07,120.38,N/A,328.25
2022/07/22,05:00 - 06:00,356.16,356.16,276.57,132.60,N/A,336.95
2022/07/22,06:00 - 07:00,415.31,429.99,402.88,146.88,N/A,409.88
2022/07/22,07:00 - 08:00,484.04,506.50,410.66,148.18,N/A,450.90
2022/07/22,08:00 - 09:00,504.81,650.00,394.10,148.09,N/A,436.92
2022/07/22,09:00 - 10:00,506.37,650.00,389.13,145.52,N/A,409.40
2022/07/22,10:00 - 11:00,409.82,650.00,350.10,146.88,N/A,342.65
2022/07/22,11:00 - 12:00,398.39,680.00,319.21,145.01,N/A,334.03
2022/07/22,12:00 - 13:00,448.67,630.00,284.57,146.88,N/A,307.56
2022/07/22,13:00 - 14:00,652.00,652.00,241.03,145.52,N/A,274.04
2022/07/22,14:00 - 15:00,720.52,720.52,272.95,133.11,N/A,275.57
2022/07/22,15:00 - 16:00,653.23,653.23,284.77,128.00,N/A,300.99
2022/07/22,16:00 - 17:00,552.06,650.00,274.89,120.00,N/A,301.09
2022/07/22,17:00 - 18:00,554.80,656.50,328.80,115.70,N/A,391.04
2022/07/22,18:00 - 19:00,504.28,650.00,424.38,110.10,N/A,450.56
2022/07/22,19:00 - 20:00,602.20,650.00,403.35,110.99,N/A,479.99
2022/07/22,20:00 - 21:00,587.50,650.00,412.80,130.00,N/A,480.90
2022/07/22,21:00 - 22:00,636.51,636.51,381.10,139.13,N/A,494.60
2022/07/22,22:00 - 23:00,550.00,550.00,415.66,140.00,N/A,461.04
2022/07/22,23:00 - 00:00,494.50,494.50,350.00,120.25,N/A,424.92
2022/07/23,00:00 - 01:00,392.90,535.00,386.91,157.49,N/A,404.56
2022/07/23,01:00 - 02:00,344.67,468.63,344.67,150.84,N/A,344.67
2022/07/23,02:00 - 03:00,351.99,419.48,351.99,146.48,N/A,351.99
2022/07/23,03:00 - 04:00,337.01,402.57,337.01,145.47,N/A,337.01
2022/07/23,04:00 - 05:00,332.04,401.45,332.04,145.47,N/A,332.04
2022/07/23,05:00 - 06:00,331.27,401.45,331.27,145.47,N/A,331.27
2022/07/23,06:00 - 07:00,337.03,399.99,337.03,145.98,N/A,337.03
2022/07/23,07:00 - 08:00,333.12,408.53,333.12,146.48,N/A,333.12
2022/07/23,08:00 - 09:00,343.78,420.00,343.78,145.98,N/A,343.78
2022/07/23,09:00 - 10:00,352.52,410.01,349.36,145.07,N/A,350.96
2022/07/23,10:00 - 11:00,347.64,386.61,330.10,140.37,N/A,337.02
2022/07/23,11:00 - 12:00,333.90,375.42,297.92,145.98,N/A,307.36
2022/07/23,12:00 - 13:00,373.18,375.42,265.66,147.09,N/A,285.06
2022/07/23,13:00 - 14:00,304.37,375.00,279.00,149.25,N/A,242.73
2022/07/23,14:00 - 15:00,245.14,375.00,245.80,147.01,N/A,183.97
2022/07/23,15:00 - 16:00,244.30,368.01,237.51,145.47,N/A,185.45
2022/07/23,16:00 - 17:00,274.16,375.42,241.00,139.97,N/A,226.44
2022/07/23,17:00 - 18:00,317.38,394.59,274.89,139.87,N/A,285.03
2022/07/23,18:00 - 19:00,357.21,602.01,324.48,146.48,N/A,336.02
2022/07/23,19:00 - 20:00,381.26,620.00,366.25,160.00,N/A,372.87
2022/07/23,20:00 - 21:00,435.43,650.00,369.30,178.29,N/A,402.15
2022/07/23,21:00 - 22:00,415.58,650.00,394.24,215.00,N/A,405.61
2022/07/23,22:00 - 23:00,432.19,602.01,356.71,221.10,N/A,396.90
2022/07/23,23:00 - 00:00,441.61,580.00,307.00,193.14,N/A,366.61
2022/07/24,00:00 - 01:00,393.26,409.99,393.26,168.00,N/A,393.26
2022/07/24,01:00 - 02:00,379.24,379.24,379.24,166.55,N/A,379.24
2022/07/24,02:00 - 03:00,355.06,355.06,355.06,160.50,N/A,355.06
2022/07/24,03:00 - 04:00,331.00,346.05,331.00,158.34,N/A,331.00
2022/07/24,04:00 - 05:00,316.18,352.00,316.18,159.90,N/A,316.18
2022/07/24,05:00 - 06:00,302.82,336.45,302.82,159.90,N/A,302.82
2022/07/24,06:00 - 07:00,272.76,332.45,272.76,156.93,N/A,272.76
2022/07/24,07:00 - 08:00,260.93,332.45,260.93,144.30,N/A,260.93
2022/07/24,08:00 - 09:00,225.08,305.99,222.88,124.20,N/A,222.42
2022/07/24,09:00 - 10:00,269.07,322.49,202.57,118.57,N/A,162.89
2022/07/24,10:00 - 11:00,275.51,300.03,191.26,110.00,N/A,149.99
2022/07/24,11:00 - 12:00,245.99,309.30,140.41,109.79,N/A,100.16
2022/07/24,12:00 - 13:00,330.08,330.08,141.50,115.64,N/A,71.72
2022/07/24,13:00 - 14:00,295.88,299.99,-89.95,117.47,N/A,58.48
2022/07/24,14:00 - 15:00,245.96,299.99,-82.11,114.99,N/A,48.77
2022/07/24,15:00 - 16:00,258.67,304.75,-14.99,104.03,N/A,64.40
2022/07/24,16:00 - 17:00,271.96,332.45,109.89,98.97,N/A,120.06
2022/07/24,17:00 - 18:00,282.96,348.05,238.10,91.47,N/A,255.88
2022/07/24,18:00 - 19:00,372.94,372.94,341.83,102.06,N/A,355.02
2022/07/24,19:00 - 20:00,432.82,432.82,344.72,119.57,N/A,390.40
2022/07/24,20:00 - 21:00,508.13,508.13,321.00,150.84,N/A,418.85
2022/07/24,21:00 - 22:00,484.18,484.18,375.00,168.64,N/A,433.15
2022/07/24,22:00 - 23:00,490.96,490.96,332.15,192.01,N/A,417.16
2022/07/24,23:00 - 00:00,417.71,417.71,340.55,175.00,N/A,374.48
2022/07/25,00:00 - 01:00,346.40,373.94,346.40,186.58,N/A,346.40
2022/07/25,01:00 - 02:00,276.76,360.07,276.76,173.54,N/A,276.76
2022/07/25,02:00 - 03:00,287.83,350.00,280.63,165.00,N/A,264.97
2022/07/25,03:00 - 04:00,266.03,337.80,266.03,160.26,N/A,266.03
2022/07/25,04:00 - 05:00,261.71,329.26,261.71,160.04,N/A,261.71
2022/07/25,05:00 - 06:00,286.29,346.48,286.29,163.44,N/A,286.29
2022/07/25,06:00 - 07:00,375.08,380.00,375.08,163.44,N/A,375.08
2022/07/25,07:00 - 08:00,410.14,410.14,410.14,170.26,N/A,410.14
2022/07/25,08:00 - 09:00,414.29,650.00,411.86,172.26,N/A,412.34
2022/07/25,09:00 - 10:00,390.07,660.00,313.94,168.64,N/A,350.64
2022/07/25,10:00 - 11:00,399.68,651.00,256.07,164.76,N/A,295.58
2022/07/25,11:00 - 12:00,412.58,660.00,235.92,161.44,N/A,265.25
2022/07/25,12:00 - 13:00,377.55,660.00,233.22,161.62,N/A,235.09
2022/07/25,13:00 - 14:00,414.52,651.00,231.32,161.62,N/A,231.32
2022/07/25,14:00 - 15:00,382.81,680.00,220.04,155.13,N/A,222.45
2022/07/25,15:00 - 16:00,351.11,680.00,170.60,148.00,N/A,203.61
2022/07/25,16:00 - 17:00,366.01,675.00,216.19,127.46,N/A,259.43
2022/07/25,17:00 - 18:00,375.47,689.10,214.60,125.56,N/A,266.29
2022/07/25,18:00 - 19:00,424.38,650.00,277.80,125.12,N/A,333.55
2022/07/25,19:00 - 20:00,432.30,650.00,357.50,127.56,N/A,379.20
